Layer name, Layer Type, IFMAP Height, IFMAP Width, Filter Height, Filter Width, Channels, Num Filter, Stride H, Stride W, MAC Cycles,

AlphaGoZero,
IB4e_1_168,	GEMM,	14,	14,	1,	1,	1024,	256,	1,	1,	32,	
IB4e_2_169,	GEMM,	14,	14,	3,	3,	256,	256,	1,	1,	32,	
IB4e_3_170,	GEMM,	14,	14,	1,	1,	256,	1024,	1,	1,	32,	
IB4f_1_171,	GEMM,	14,	14,	1,	1,	1024,	256,	1,	1,	32,	
IB4f_2_172,	GEMM,	14,	14,	3,	3,	256,	256,	1,	1,	32,	
IB4f_3_173,	GEMM,	14,	14,	1,	1,	256,	1024,	1,	1,	32,	
CB5a_1_174,	GEMM,	14,	14,	1,	1,	1024,	512,	2,	2,	32,	
CB5a_2_175,	GEMM,	7,	7,	3,	3,	512,	512,	1,	1,	32,	
CB5a_3_176,	GEMM,	7,	7,	1,	1,	512,	2048,	1,	1,	32,	
CB5s_177,	GEMM,	14,	14,	1,	1,	1024,	2048,	2,	2,	32,	
IB5b_1_178,	GEMM,	7,	7,	1,	1,	2048,	512,	1,	1,	32,	
IB5b_2_179,	GEMM,	7,	7,	3,	3,	512,	512,	1,	1,	32,	
IB5b_3_180,	GEMM,	7,	7,	1,	1,	512,	2048,	1,	1,	32,	
IB5c_1_181,	GEMM,	7,	7,	1,	1,	2048,	512,	1,	1,	32,	
IB5c_2_182,	GEMM,	7,	7,	3,	3,	512,	512,	1,	1,	32,	
IB5c_3_183,	GEMM,	7,	7,	1,	1,	512,	2048,	1,	1,	32,	
FC6_184,	GEMM,	1,	1,	1,	1,	2048,	1000,	1,	1,	32,	

Sentimental_seqCNN,
Embedding Layer_187,	GEMM,	1024,	1,	1,	1,	30000,	5,	1,	1,	32,	
Conv_188,	GEMM,	5,	1024,	3,	3,	1,	1024,	1,	1,	32,	
Conv_189,	GEMM,	5,	1024,	3,	3,	1,	1024,	1,	1,	32,	
FC_190,	GEMM,	1,	1,	1,	1,	2048,	2,	1,	1,	32,	

Sentimental_seqLSTM,
Embedding_layer_193,	GEMM,	1,	256,	1,	1,	30000,	1,	1,	1,	32,	
FC_194,	GEMM,	1,	1,	1,	1,	256,	1024,	1,	1,	32,	
LSTM1_igate_h_195,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_igate_x_196,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_fgate_h_197,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_fgate_x_198,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_cgate_h_199,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_cgate_x_200,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_ogate_h_201,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_ogate_x_202,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM1_ptwise1_203,	GEMM,	1,	1,	1,	1,	1024,	1,	1,	1,	32,	
LSTM1_ptwise2_204,	GEMM,	1,	1,	1,	1,	1024,	1,	1,	1,	32,	
LSTM1_ptwise3_205,	GEMM,	1,	1,	1,	1,	1024,	1,	1,	1,	32,	
FC_206,	GEMM,	1,	1,	1,	1,	2048,	1024,	1,	1,	32,	
LSTM2_igate_h_207,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_igate_x_208,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_fgate_h_209,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_fgate_x_210,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_cgate_h_211,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_cgate_x_212,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_ogate_h_213,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_ogate_x_214,	GEMM,	1,	1,	1,	1,	1024,	1024,	1,	1,	32,	
LSTM2_ptwise1_215,	GEMM,	1,	1,	1,	1,	1024,	1,	1,	1,	32,	
LSTM2_ptwise2_216,	GEMM,	1,	1,	1,	1,	1024,	1,	1,	1,	32,	
LSTM2_ptwise3_217,	GEMM,	1,	1,	1,	1,	1024,	1,	1,	1,	32,	
FC, 1, 1, 1, ,1 2, 2, 1,


Transformer,
Embedding_222,	GEMM,	512,	1,	1,	1,	1,	33708,	1,	1,	32,	
Attn_Xmap_223,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_224,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_225,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_226,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_227,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_228,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_229,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_230,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_231,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_232,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_233,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_234,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_235,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Kmap_236,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_Qmap_237,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
Attn_QxK'_238,	GEMM,	1,	64,	1,	1,	1,	64,	1,	1,	32,	
Attn_SFMXxV_239,	GEMM,	1,	64,	1,	1,	64,	1,	1,	1,	32,	
Attn_Concat_map_240,	GEMM,	1,	1,	1,	1,	512,	512,	1,	1,	32,	
Attn_Xmap_241,	GEMM,	1,	1,	1,	1,	512,	64,	1,	1,	32,	
